,1Q,2Q,IQR,fpath,h1Q,h2Q,hIQR,hmax,hmean,hmedian,hmin,hstd,htempo,label,max,mean,median,min,p1Q,p2Q,pIQR,pmax,pmean,pmedian,pmin,pstd,ptempo,std,tempo
0,6.230491167085657,27.2724775626614,21.041986395575744,audio_train/audio_train/00044347.wav,1.8218835380487757,16.757353700629626,14.93547016258085,494.1581937153874,16.31932858120464,5.581056127535515,0.003276209222375039,30.445798847196148,123.046875,Hi-hat,577.2593867750699,24.051129976133463,13.204853490849981,0.09992768282108105,3.6964876939348565,10.835076817411034,7.138589123476177,141.88502025512858,8.33257141412714,6.609735636077822,0.009259965782896324,7.1213495166002785,120.18531976744185,34.076772969678686,120.18531976744185
1,5.674156851390992,35.86708943994085,30.192932588549855,audio_train/audio_train/001ca53d.wav,3.443734256311573,32.8378728297525,29.394138573440927,3168.8063600260803,46.88563242261901,11.126517278097408,0.001176689061214595,141.29802073246188,97.50884433962264,Saxophone,3170.7406141714864,49.15342376059164,13.990031226166982,0.006608760926509563,2.1730660367333057,7.231588629836925,5.0585225931036195,29.293636585564002,5.162962610992189,4.33560788089841,0.0028301540851819514,3.8676688403226915,97.50884433962264,141.16561457634256,97.50884433962264
2,0.01276152667652025,0.06649602552093568,0.05373449884441543,audio_train/audio_train/002d256b.wav,0.0020552712068818203,0.006510701601773811,0.0044554303948919904,3.861467404146879,0.017307275866588166,0.00351163704325714,2.5135460167560665e-05,0.10984043233788968,135.99917763157896,Trumpet,7.276661567937097,0.08936166217272026,0.029887540864368786,0.00012752758763395417,0.011487074771856056,0.0630256591431914,0.05153858437133534,3.7587870876429332,0.0762171530746201,0.027697944496079173,0.00019792856137235696,0.1831748436394123,135.99917763157896,0.26424755636648095,135.99917763157896
3,0.42080304995481066,0.9772408032074146,0.5564377532526039,audio_train/audio_train/0033e230.wav,0.09615130974484339,0.20531952973513895,0.10916821999029556,787.9189235534383,0.6089186602111161,0.1221857435106696,0.0021857085568841024,7.760937446828383,123.046875,Glockenspiel,788.2818034987973,1.1448915991259645,0.6740727943513545,0.000312648521528886,0.4981797170806213,0.9300067665394399,0.4318270494588186,7.764285888365331,0.7725480896527883,0.7129384108595858,0.00043921162315243694,0.7040179938195408,139.6748310810811,7.775616582149944,135.99917763157896
4,0.6460838037262611,3.69297158509324,3.046887781366979,audio_train/audio_train/00353774.wav,0.25431082439481995,1.6830016189767756,1.4286907945819556,5412.206944454847,6.317929200165118,0.5837009163239258,0.0012759023001535153,61.02604839666129,117.45383522727273,Cello,5414.037779695525,7.551387028714385,1.3830080087008332,0.006342213996762223,0.3517970182895491,1.7168422867944249,1.3650452685048757,80.0810929879798,1.5351807199905774,0.6857521689408763,0.001026346867360999,2.3179181437432925,117.45383522727273,61.102422220333686,117.45383522727273
5,0.7855145727259029,3.588235124479003,2.8027205517531004,audio_train/audio_train/003b91e8.wav,0.27497958105843573,2.122709663341102,1.8477300822826663,9807.351559903951,6.260120008675935,0.7581326024679889,0.0012685809827619585,99.99837603238842,126.04801829268293,Cello,10196.80771438493,7.652748823092502,1.6480560140594425,0.0037080937053831442,0.43196462105471023,1.5536252568955728,1.1216606358408625,450.7526222885992,1.5841838982787049,0.8199158672715445,0.0042240928692634004,6.0540240185237675,120.18531976744185,103.88093889712333,126.04801829268293
6,0.05995849186474384,0.3207827201158752,0.2608242282511314,audio_train/audio_train/003da8e5.wav,0.008736198584727817,0.033645446158137214,0.0249092475734094,64.28477799235336,0.10481536953276446,0.017355508914567018,7.148688715322817e-05,1.3065987695046404,166.70866935483872,Knock,167.53090271463398,0.950248796316015,0.13518920208516938,0.0004933063946711071,0.05569945314122916,0.3096977327073261,0.25399827956609694,105.63672730383233,0.9074395767450557,0.12682805601995992,0.0002910915809298867,4.327311124439455,126.04801829268293,5.0402299892365665,126.04801829268293
7,0.22779611316591733,12.818314256165603,12.590518142999686,audio_train/audio_train/0048fd00.wav,0.004374260379600991,0.7771984618705641,0.7728242014909631,871.3042127722646,2.014418461904122,0.04222813640199372,7.297213257405643e-05,13.932452289918603,215.33203125,Gunshot_or_gunfire,1335.8083992491422,13.389610688605138,2.0541155609737247,0.000718339045190721,0.22676979651582524,12.256056344032846,12.029286547517021,465.5717954303424,11.887956893103725,2.039858288694588,0.0017578425365849732,24.897342749784055,166.70866935483872,33.314289551219396,166.70866935483872
8,0.2275064606095632,0.8585602688629926,0.6310538082534294,audio_train/audio_train/004ad66f.wav,0.09554496287746492,0.4348384958111692,0.33929353293370423,8488.427681578833,4.793732293007224,0.19044607896108007,0.0004734767486450776,83.41559719446613,129.19921875,Clarinet,8488.46495116003,5.025693745451176,0.42093150753864395,0.0008290388968363857,0.06977020276446755,0.3208736488576062,0.25110344609313867,3.0574072686540306,0.24688469179493408,0.16151052047078868,0.00016795390006537231,0.26653813726892533,120.18531976744185,83.4058404790912,129.19921875
9,4.397280253292196,11.597468084787423,7.200187831495226,audio_train/audio_train/0063ab88.wav,0.8017520980827788,2.3927106330378995,1.5909585349551207,62.56709750284795,2.5185844247509337,1.3905044597049598,0.0023917877002945006,3.8896760004358333,114.84375,Computer_keyboard,96.07014509735762,9.13024637399407,7.416976843969964,0.0027501563349516486,3.957807419111639,10.228598509578228,6.27079109046659,55.05850871739739,7.7330754578013945,6.6795425705911775,0.019846274530362543,5.270168491172235,112.34714673913044,7.320733895583791,112.34714673913044
10,2.8674557100879303,8.871106737611704,6.003651027523774,audio_train/audio_train/006f2f32.wav,1.1143931571141201,3.8607176846486766,2.7463245275345565,27.255874811420394,2.8825954226893993,2.2363020136026757,0.0037447015320894585,2.54777409185915,147.65625,Hi-hat,42.17681636451125,6.3994925273307155,5.5787686705630355,0.012441863083868474,1.745688645423228,5.091419449623684,3.345730804200456,21.050754892996803,3.6440753594086894,3.309390608346248,0.007578242458257595,2.4023685550685623,147.65625,4.617296492848102,147.65625
11,2.400496128055437,6.293250976048513,3.892754847993076,audio_train/audio_train/0075d39c.wav,0.5247622966180193,1.473247499110753,0.9484852024927336,90.91422869191365,1.3370236385499243,0.8900103470722218,0.005388172790459698,2.4344389508736004,123.046875,Keys_jangling,98.95618441474302,4.868343694875187,3.9566063123103525,0.0033473792392036024,2.07483788922988,5.293418144072675,3.2185802548427946,20.762703112673595,4.005617347928141,3.3939996538544266,0.04013264151047352,2.658426792753679,117.45383522727273,3.857113987830242,117.45383522727273
12,2.030512255735136,12.413087859937983,10.382575604202847,audio_train/audio_train/00780200.wav,0.7329205273837047,4.207815404418387,3.474894877034682,618.2537095189829,4.700907739181008,1.4758091719322497,0.012320297311811775,13.911871084377252,198.76802884615384,Snare_drum,708.139498637026,11.450996600514015,4.043361534301582,0.0398099139776944,1.3408945192980597,8.623386798615376,7.282492279317317,177.8366146588592,7.126006159511032,2.6793518294186445,0.023309850042177078,10.98039516150218,161.4990234375,22.584073832050073,198.76802884615384
13,0.7125804443495022,2.5710613373858093,1.8584808930363073,audio_train/audio_train/0079d310.wav,0.023272479261054534,0.09981851305607468,0.07654603379502015,7.9088665641064715,0.10403843826951253,0.0483263554044223,0.00015106443801076033,0.25197339763548215,143.5546875,Writing,25.419691599782837,1.9611834511373238,1.4730866560643765,0.0023845554596924894,0.7063817755252151,2.534372105565905,1.8279903300406901,23.9884668600566,1.932707039555605,1.456873032020174,0.006192298588754358,1.810000291826157,132.51201923076923,1.8613176296901186,132.51201923076923
14,0.3610478397724995,3.529702843059285,3.1686550032867853,audio_train/audio_train/0091fc7f.wav,0.14806811713054177,1.555174304873236,1.4071061877426942,1092.4673253468982,5.010552758987546,0.38754566162215504,0.001287672012922741,28.8171264405525,129.19921875,Cello,1103.0452087190572,6.528889834015872,0.8348467630045815,0.0007368519714664999,0.21979604557675292,1.9284949736650527,1.7086989280882998,46.07133304062944,1.690561544880934,0.4650134532264054,0.0004474926859767745,2.8543476552275275,129.19921875,29.70567198627849,129.19921875
15,1.425479272981369,9.505262150919002,8.079782877937634,audio_train/audio_train/0097160c.wav,0.3814063080229333,3.2119601036200516,2.830553795597118,1310.376658372335,7.5016937003502795,1.1674247411393388,0.004238920922452841,40.5298741060829,120.18531976744185,Laughter,1325.6764295933706,15.4212672561941,4.232362631135985,0.004118149479185581,1.096432305402868,6.7333546966840006,5.636922391281132,160.2565180225739,9.139788744705282,3.1280500976684777,0.0037663247210460446,17.128238867441215,120.18531976744185,47.18788742953144,120.18531976744185
16,1.358033477899963,12.438997416735358,11.080963938835396,audio_train/audio_train/00ad7068.wav,0.27796872956680885,1.4246413948203978,1.1466726652535888,17.97304738346907,1.1695339161296363,0.6115006020294744,0.0004996962379327603,1.5193875579903018,126.04801829268293,Laughter,138.90837765603024,9.278011356606802,3.4321326584056395,0.010523300677660628,1.1362155448008076,11.941839510247647,10.80562396544684,130.60933370976113,8.771621015295683,3.0928007433986737,0.0006535474985870047,12.764535112198706,129.19921875,13.416972352463606,129.19921875
17,29.623532932358454,69.45461195642508,39.831079024066625,audio_train/audio_train/00c5808a.wav,9.300494577478926,23.487453862807868,14.186959285328943,740.2770245428793,23.286903263782452,15.238083311040619,0.06332767334981637,41.60312808998636,132.51201923076923,Tearing,901.8063652745358,58.161962254936945,47.26093689418534,0.36479011301878567,21.241979537212575,48.48856699888319,27.246587461670618,295.270729642975,37.73719625763471,33.47230931607156,0.16546054836376084,24.554799134820783,112.34714673913044,57.19175345215552,112.34714673913044
18,0.18688750008683852,4.9265360907370415,4.739648590650203,audio_train/audio_train/00c82919.wav,0.06674661661641276,1.9512702200091387,1.884523603392726,796.489412919461,4.361730950912324,0.2637479890013632,3.6165100531587724e-05,22.095606741102213,143.5546875,Fart,1091.2232804182886,9.527854025378362,0.6815341931745057,0.0006289941515592057,0.13146682036256718,3.177882149893278,3.046415329530711,323.9193781055371,5.65653389340895,0.4551473743405101,0.0009999867339604929,16.660024291940058,147.65625,35.82635239324803,147.65625
19,0.10766999406126566,0.7800400782917183,0.6723700842304526,audio_train/audio_train/00c934d7.wav,0.029779852313525035,0.15395536777983163,0.12417551546630659,196.88690305523943,1.361871755090106,0.06538401199723176,0.00014729330826171487,8.712887420625323,139.6748310810811,Laughter,258.3502462697319,2.7496065333498207,0.2679214102655013,0.0016161628925524234,0.0867252699748906,0.6802477484904539,0.5935224785155633,80.32635409418758,1.5831660225401318,0.22048501995877157,0.00022611754056454095,4.93407599781596,112.34714673913044,12.240016479969974,139.6748310810811
